GM,Hour
AUGXYP,200
SEPXYP,200
OCTXYP,200
NOVXYP,100
DECXYP,100
JANXYX,100
FEBXYX,100
MARXYX,100
APRXYX,100
MAYXYX,200
JUNXYX,200
JULXYX,200
AUGXYX,200
SEPXYX,200
OCTXYX,200
NOVXYX,100
DECXYX,100
JANXYY,200
FEBXYY,200
MARXYY,200
APRXYY,200
MAYXYY,200
JUNXYY,200
JULXYY,200
AUGXYY,200
SEPXYY,200
OCTXYY,200
NOVXYY,200
DECXYY,200
JANXYZ,200
FEBXYZ,200
MARXYZ,200
APRXYZ,200
MAYXYZ,200
JUNXYZ,200
JULXYZ,200
AUGXYZ,200
SEPXYZ,200
OCTXYZ,200
NOVXYZ,200
DECXYZ,200
JANXZB,-500
FEBXZB,-500
MARXZB,-500
APRXZB,-500
MAYXZB,-500
JUNXZB,-500
JULXZB,-500
AUGXZB,-500
SEPXZB,-500
OCTXZB,-500
NOVXZB,-500
DECXZB,-500
JANXZC,-500
FEBXZC,-500
MARXZC,-500
APRXZC,-500
MAYXZC,-500
JUNXZC,-500
JULXZC,-500
AUGXZC,-500
SEPXZC,-500
OCTXZC,-500
NOVXZC,-500
DECXZC,-500
JANXZG,800
FEBXZG,800
MARXZG,800
APRXZG,800
MAYXZG,800
JUNXZG,800
JULXZG,800
AUGXZG,800
SEPXZG,800
OCTXZG,800
NOVXZG,800
DECXZG,800
JANXZH,800
FEBXZH,800
MARXZH,800
APRXZH,800
MAYXZH,800
JUNXZH,800
JULXZH,800
AUGXZH,800
SEPXZH,800
OCTXZH,800
NOVXZH,800
DECXZH,800
JANXZI,100
FEBXZI,100
MARXZI,100
APRXZI,200
MAYXZI,200
JUNXZI,200
JULXZI,200
AUGXZI,200
SEPXZI,200
OCTXZI,200
NOVXZI,100
DECXZI,100
JANXZJ,900
FEBXZJ,900
MARXZJ,900
APRXZJ,900
MAYXZJ,900
JUNXZJ,900
JULXZJ,900
AUGXZJ,900
SEPXZJ,900
OCTXZJ,900
NOVXZJ,900
DECXZJ,900
JANXZL,-700
FEBXZL,-700
MARXZL,-700
APRXZL,-700
MAYXZL,-600
JUNXZL,-600
JULXZL,-600
AUGXZL,-600
SEPXZL,-600
OCTXZL,-600
NOVXZL,-700
DECXZL,-700
JANXZM,800
FEBXZM,800
MARXZM,800
APRXZM,800
MAYXZM,800
JUNXZM,800
JULXZM,800
AUGXZM,800
SEPXZM,800
OCTXZM,800
NOVXZM,800
DECXZM,800
JANXZN,100
FEBXZN,100
MARXZN,100
APRXZN,200
MAYXZN,200
JUNXZN,200
JULXZN,200
AUGXZN,200
SEPXZN,200
OCTXZN,200
NOVXZN,100
DECXZN,100
JANXZO,200
FEBXZO,200
MARXZO,200
APRXZO,200
MAYXZO,200
JUNXZO,200
JULXZO,200
AUGXZO,200
SEPXZO,200
OCTXZO,200
NOVXZO,200
DECXZO,200
JANXZT,200
FEBXZT,200
MARXZT,200
APRXZT,200
MAYXZT,200
JUNXZT,200
JULXZT,200
AUGXZT,200
SEPXZT,200
OCTXZT,200
NOVXZT,200
DECXZT,200
JANXZV,100
FEBXZV,100
MARXZV,100
APRXZV,200
MAYXZV,200
JUNXZV,200
JULXZV,200
AUGXZV,200
SEPXZV,200
OCTXZV,200
NOVXZV,100
DECXZV,100
JANXZZ,200
FEBXZZ,200
MARXZZ,200
APRXZZ,200
MAYXZZ,200
JUNXZZ,200
JULXZZ,200
AUGXZZ,200
SEPXZZ,200
OCTXZZ,200
NOVXZZ,200
DECXZZ,200
JANYAA,-700
FEBYAA,-700
MARYAA,-700
APRYAA,-700
MAYYAA,-700
JUNYAA,-700
JULYAA,-700
AUGYAA,-700
SEPYAA,-700
OCTYAA,-700
NOVYAA,-700
DECYAA,-700
JANYAB,-500
FEBYAB,-500
MARYAB,-500
APRYAB,-500
MAYYAB,-400
JUNYAB,-400
JULYAB,-400
AUGYAB,-400
SEPYAB,-400
OCTYAB,-400
NOVYAB,-500
DECYAB,-500
JANYAC,-500
FEBYAC,-500
MARYAC,-500
APRYAC,-500
MAYYAC,-500
JUNYAC,-500
JULYAC,-500
AUGYAC,-500
SEPYAC,-500
OCTYAC,-500
NOVYAC,-500
DECYAC,-500
JANYAG,-600
FEBYAG,-600
MARYAG,-600
APRYAG,-600
MAYYAG,-500
JUNYAG,-500
JULYAG,-500
AUGYAG,-500
SEPYAG,-500
OCTYAG,-500
NOVYAG,-500
DECYAG,-500
JULYAI,-400
JANYAJ,-700
FEBYAJ,-700
MARYAJ,-700
APRYAJ,-700
MAYYAJ,-700
JUNYAJ,-700
JULYAJ,-700
AUGYAJ,-700
SEPYAJ,-700
OCTYAJ,-700
NOVYAJ,-700
DECYAJ,-700
JANYAK,-900
FEBYAK,-900
MARYAK,-800
APRYAK,-800
MAYYAK,-800
JUNYAK,-800
JULYAK,-800
AUGYAK,-800
SEPYAK,-800
OCTYAK,-800
NOVYAK,-900
DECYAK,-900
JANYAM,-500
FEBYAM,-500
MARYAM,-400
APRYAM,-400
MAYYAM,-400
JUNYAM,-400
JULYAM,-400
AUGYAM,-400
SEPYAM,-400
OCTYAM,-400
NOVYAM,-500
DECYAM,-500
JANYAO,100
FEBYAO,100
MARYAO,100
APRYAO,100
MAYYAO,100
JUNYAO,100
JULYAO,100
AUGYAO,100
SEPYAO,100
OCTYAO,100
NOVYAO,100
DECYAO,100
JANYAP,1000
FEBYAP,1000
MARYAP,1000
APRYAP,1000
MAYYAP,1000
JUNYAP,1000
JULYAP,1000
AUGYAP,1000
SEPYAP,1000
OCTYAP,1000
NOVYAP,1000
DECYAP,1000
JANYAQ,-700
FEBYAQ,-700
MARYAQ,-700
APRYAQ,-700
MAYYAQ,-700
JUNYAQ,-700
JULYAQ,-700
AUGYAQ,-700
SEPYAQ,-700
OCTYAQ,-700
NOVYAQ,-700
DECYAQ,-700
JANYAT,-400
FEBYAT,-400
MARYAT,-400
APRYAT,-400
MAYYAT,-400
JUNYAT,-400
JULYAT,-400
AUGYAT,-400
SEPYAT,-400
OCTYAT,-400
NOVYAT,-400
DECYAT,-400
JANYAV,-700
FEBYAV,-700
MARYAV,-700
APRYAV,-700
MAYYAV,-700
JUNYAV,-700
JULYAV,-700
AUGYAV,-700
SEPYAV,-700
OCTYAV,-700
NOVYAV,-700
DECYAV,-700
JANYAX,-500
FEBYAX,-500
MARYAX,-500
APRYAX,-500
MAYYAX,-500
JUNYAX,-500
JULYAX,-500
AUGYAX,-500
SEPYAX,-500
OCTYAX,-500
NOVYAX,-500
DECYAX,-500
JANYAY,-330
FEBYAY,-330
MARYAY,-230
APRYAY,-230
MAYYAY,-230
JUNYAY,-230
JULYAY,-230
AUGYAY,-230
SEPYAY,-230
OCTYAY,-230
NOVYAY,-330
DECYAY,-330
JANYAZ,-700
FEBYAZ,-700
MARYAZ,-700
APRYAZ,-700
MAYYAZ,-700
JUNYAZ,-700
JULYAZ,-700
AUGYAZ,-700
SEPYAZ,-700
OCTYAZ,-700
NOVYAZ,-700
DECYAZ,-700
JANYBB,-700
FEBYBB,-700
MARYBB,-700
APRYBB,-700
MAYYBB,-600
JUNYBB,-600
JULYBB,-600
AUGYBB,-600
SEPYBB,-600
OCTYBB,-600
NOVYBB,-700
DECYBB,-700
JANYBC,-500
FEBYBC,-500
MARYBC,-400
APRYBC,-400
MAYYBC,-400
JUNYBC,-400
JULYBC,-400
AUGYBC,-400
SEPYBC,-400
OCTYBC,-400
NOVYBC,-500
DECYBC,-500
JANYBE,-600
FEBYBE,-600
MARYBE,-600
APRYBE,-600
MAYYBE,-600
JUNYBE,-600
JULYBE,-600
AUGYBE,-600
SEPYBE,-600
OCTYBE,-600
NOVYBE,-600
DECYBE,-600
JANYBG,-500
FEBYBG,-500
MARYBG,-400
APRYBG,-400
MAYYBG,-400
JUNYBG,-400
JULYBG,-400
AUGYBG,-400
SEPYBG,-400
OCTYBG,-400
NOVYBG,-500
DECYBG,-500
JANYBI,-400
FEBYBI,-400
MARYBI,-400
APRYBI,-400
MAYYBI,-400
JUNYBI,-400
JULYBI,-400
AUGYBI,-400
SEPYBI,-400
OCTYBI,-400
NOVYBI,-400
DECYBI,-400
JANYBK,-600
FEBYBK,-600
MARYBK,-500
APRYBK,-500
MAYYBK,-500
JUNYBK,-500
JULYBK,-500
AUGYBK,-500
SEPYBK,-500
OCTYBK,-500
NOVYBK,-600
DECYBK,-600
JANYBL,-800
FEBYBL,-800
MARYBL,-700
APRYBL,-700
MAYYBL,-700
JUNYBL,-700
JULYBL,-700
AUGYBL,-700
SEPYBL,-700
OCTYBL,-700
NOVYBL,-800
DECYBL,-800
JANYBP,800
FEBYBP,800
MARYBP,800
APRYBP,800
MAYYBP,800
JUNYBP,800
JULYBP,800
AUGYBP,800
SEPYBP,800
OCTYBP,800
NOVYBP,800
DECYBP,800
JANYBR,-600
FEBYBR,-600
MARYBR,-500
APRYBR,-500
MAYYBR,-500
JUNYBR,-500
JULYBR,-500
AUGYBR,-500
SEPYBR,-500
OCTYBR,-500
NOVYBR,-600
DECYBR,-600
JANYBT,-500
FEBYBT,-500
MARYBT,-500
APRYBT,-500
MAYYBT,-500
JUNYBT,-500
JULYBT,-500
AUGYBT,-500
SEPYBT,-500
OCTYBT,-500
NOVYBT,-500
DECYBT,-500
JANYBV,-500
FEBYBV,-500
MARYBV,-500
APRYBV,-500
MAYYBV,-500
JUNYBV,-500
JULYBV,-500
AUGYBV,-500
SEPYBV,-500
OCTYBV,-500
NOVYBV,-500
DECYBV,-500
JANYBW,-700
FEBYBW,-700
MARYBW,-700
APRYBW,-700
MAYYBW,-700
JUNYBW,-700
JULYBW,-700
AUGYBW,-700
SEPYBW,-700
OCTYBW,-700
NOVYBW,-700
DECYBW,-700
JANYBX,-400
FEBYBX,-400
MARYBX,-400
APRYBX,-400
MAYYBX,-400
JUNYBX,-400
JULYBX,-400
AUGYBX,-400
SEPYBX,-400
OCTYBX,-400
NOVYBX,-400
DECYBX,-400
JANYBZ,-500
FEBYBZ,-500
MARYBZ,-400
APRYBZ,-400
MAYYBZ,-400
JUNYBZ,-400
JULYBZ,-400
AUGYBZ,-400
SEPYBZ,-400
OCTYBZ,-400
NOVYBZ,-500
DECYBZ,-500
JANYCA,-700
FEBYCA,-700
MARYCA,-700
APRYCA,-700
MAYYCA,-700
JUNYCA,-700
JULYCA,-700
AUGYCA,-700
SEPYCA,-700
OCTYCA,-700
NOVYCA,-700
DECYCA,-700
JANYCB,-700
FEBYCB,-700
MARYCB,-700
APRYCB,-700
MAYYCB,-600
JUNYCB,-600
JULYCB,-600
AUGYCB,-600
SEPYCB,-600
OCTYCB,-600
NOVYCB,-700
DECYCB,-700
JANYCC,-500
FEBYCC,-500
MARYCC,-500
APRYCC,-500
MAYYCC,-500
JUNYCC,-500
JULYCC,-500
AUGYCC,-500
SEPYCC,-500
OCTYCC,-500
NOVYCC,-500
DECYCC,-500
JANYCD,-800
FEBYCD,-800
MARYCD,-700
APRYCD,-700
MAYYCD,-700
JUNYCD,-700
JULYCD,-700
AUGYCD,-700
SEPYCD,-700
OCTYCD,-700
NOVYCD,-800
DECYCD,-800
JANYCF,-700
FEBYCF,-700
MARYCF,-700
APRYCF,-700
MAYYCF,-700
JUNYCF,-700
JULYCF,-700
AUGYCF,-700
SEPYCF,-700
OCTYCF,-700
NOVYCF,-700
DECYCF,-700
JANYCG,-800
FEBYCG,-800
MARYCG,-700
APRYCG,-700
MAYYCG,-700
JUNYCG,-700
JULYCG,-700
AUGYCG,-700
SEPYCG,-700
OCTYCG,-700
NOVYCG,-800
DECYCG,-800
JANYCK,-700
FEBYCK,-700
MARYCK,-700
APRYCK,-700
MAYYCK,-700
JUNYCK,-700
JULYCK,-700
AUGYCK,-700
SEPYCK,-700
OCTYCK,-700
NOVYCK,-700
DECYCK,-700
JANYCL,-300
FEBYCL,-300
MARYCL,-300
APRYCL,-300
MAYYCL,-300
JUNYCL,-300
JULYCL,-300
AUGYCL,-300
SEPYCL,-300
OCTYCL,-300
NOVYCL,-300
DECYCL,-300
JANYCM,-500
FEBYCM,-500
MARYCM,-500
APRYCM,-500
MAYYCM,-500
JUNYCM,-500
JULYCM,-500
AUGYCM,-500
SEPYCM,-500
OCTYCM,-500
NOVYCM,-500
DECYCM,-500
JANYCO,-700
FEBYCO,-700
MARYCO,-700
APRYCO,-700
MAYYCO,-600
JUNYCO,-600
JULYCO,-600
AUGYCO,-600
SEPYCO,-600
OCTYCO,-600
NOVYCO,-700
DECYCO,-700
JANYCR,-500
FEBYCR,-500
MARYCR,-500
APRYCR,-500
MAYYCR,-500
JUNYCR,-500
JULYCR,-500
AUGYCR,-500
SEPYCR,-500
OCTYCR,-500
NOVYCR,-500
DECYCR,-500
JANYCS,-600
FEBYCS,-600
MARYCS,-500
APRYCS,-500
MAYYCS,-500
JUNYCS,-500
JULYCS,-500
AUGYCS,-500
SEPYCS,-500
OCTYCS,-500
NOVYCS,-600
DECYCS,-600
JANYCU,800
FEBYCU,800
MARYCU,800
APRYCU,800
MAYYCU,800
JUNYCU,800
JULYCU,800
AUGYCU,800
SEPYCU,800
OCTYCU,800
NOVYCU,800
DECYCU,800
JANYCY,-500
FEBYCY,-500
MARYCY,-500
APRYCY,-500
MAYYCY,-400
JUNYCY,-400
JULYCY,-400
AUGYCY,-400
SEPYCY,-400
OCTYCY,-400
NOVYCY,-500
DECYCY,-500
JANYDA,-700
FEBYDA,-700
MARYDA,-800
APRYDA,-800
MAYYDA,-800
JUNYDA,-700
JULYDA,-700
AUGYDA,-700
SEPYDA,-700
OCTYDA,-700
NOVYDA,-700
DECYDA,-700
JANYDF,-330
FEBYDF,-330
MARYDF,-230
APRYDF,-230
MAYYDF,-230
JUNYDF,-230
JULYDF,-230
AUGYDF,-230
SEPYDF,-230
OCTYDF,-230
NOVYDF,-330
DECYDF,-330
JANYDI,-300
FEBYDI,-300
MARYDI,-300
APRYDI,-300
MAYYDI,-300
JUNYDI,-300
JULYDI,-300
AUGYDI,-300
SEPYDI,-300
OCTYDI,-300
NOVYDI,-300
DECYDI,-300
JANYDN,-500
FEBYDN,-500
MARYDN,-500
APRYDN,-500
MAYYDN,-500
JUNYDN,-500
JULYDN,-500
AUGYDN,-500
SEPYDN,-500
OCTYDN,-500
NOVYDN,-500
DECYDN,-500
JANYDP,-400
FEBYDP,-400
MARYDP,-400
APRYDP,-400
MAYYDP,-300
JUNYDP,-300
JULYDP,-300
AUGYDP,-300
SEPYDP,-300
OCTYDP,-300
NOVYDP,-400
DECYDP,-400
JANYDQ,-700
FEBYDQ,-700
MARYDQ,-700
APRYDQ,-700
MAYYDQ,-700
JUNYDQ,-700
JULYDQ,-700
AUGYDQ,-700
SEPYDQ,-700
OCTYDQ,-700
NOVYDQ,-700
DECYDQ,-700
JANYDS,-800
FEBYDS,-800
MARYDS,-800
APRYDS,-800
MAYYDS,-700
JUNYDS,-700
JULYDS,-700
AUGYDS,-700
SEPYDS,-700
OCTYDS,-800
NOVYDS,-800
DECYDS,-800
JANYEG,-700
FEBYEG,-700
MARYEG,-600
APRYEG,-600
MAYYEG,-600
JUNYEG,-600
JULYEG,-600
AUGYEG,-600
SEPYEG,-600
OCTYEG,-600
NOVYEG,-700
DECYEG,-700
JANYEH,430
FEBYEH,430
MARYEH,430
APRYEH,430
MAYYEH,430
JUNYEH,430
JULYEH,430
AUGYEH,430
SEPYEH,430
OCTYEH,430
NOVYEH,430
DECYEH,430
JANYEI,200
FEBYEI,200
MARYEI,200
APRYEI,200
MAYYEI,300
JUNYEI,300
JULYEI,300
AUGYEI,300
SEPYEI,300
OCTYEI,300
NOVYEI,200
DECYEI,200
JANYEK,-600
FEBYEK,-600
MARYEK,-500
APRYEK,-500
MAYYEK,-500
JUNYEK,-500
JULYEK,-500
AUGYEK,-500
SEPYEK,-500
OCTYEK,-500
NOVYEK,-600
DECYEK,-600
JANYER,-400
FEBYER,-400
MARYER,-400
APRYER,-400
MAYYER,-400
JUNYER,-400
JULYER,-400
AUGYER,-400
SEPYER,-400
OCTYER,-400
NOVYER,-400
DECYER,-400
JANYES,430
FEBYES,430
MARYES,430
APRYES,430
MAYYES,430
JUNYES,430
JULYES,430
AUGYES,430
SEPYES,430
OCTYES,430
NOVYES,430
DECYES,430
JANYEV,-700
FEBYEV,-700
MARYEV,-700
APRYEV,-700
MAYYEV,-600
JUNYEV,-600
JULYEV,-600
AUGYEV,-600
SEPYEV,-600
OCTYEV,-600
NOVYEV,-700
DECYEV,-700
JANYFA,-400
FEBYFA,-400
MARYFA,-400
APRYFA,-400
MAYYFA,-400
JUNYFA,-400
JULYFA,-400
AUGYFA,-400
SEPYFA,-400
OCTYFA,-400
NOVYFA,-400
DECYFA,-400
JANYFB,-500
FEBYFB,-500
MARYFB,-500
APRYFB,-500
MAYYFB,-400
JUNYFB,-400
JULYFB,-400
AUGYFB,-400
SEPYFB,-400
OCTYFB,-400
NOVYFB,-500
DECYFB,-500
JANYFC,-400
FEBYFC,-400
MARYFC,-300
APRYFC,-300
MAYYFC,-300
JUNYFC,-300
JULYFC,-300
AUGYFC,-300
SEPYFC,-300
OCTYFC,-300
NOVYFC,-400
DECYFC,-400
JANYFH,-400
FEBYFH,-400
MARYFH,-400
APRYFH,-400
MAYYFH,-400
JUNYFH,-400
JULYFH,-400
AUGYFH,-400
SEPYFH,-400
OCTYFH,-400
NOVYFH,-400
DECYFH,-400
JANYFJ,-600
FEBYFJ,-600
MARYFJ,-600
APRYFJ,-600
MAYYFJ,-600
JUNYFJ,-600
JULYFJ,-600
AUGYFJ,-600
SEPYFJ,-600
OCTYFJ,-600
NOVYFJ,-600
DECYFJ,-600
JANYFO,-600
FEBYFO,-600
MARYFO,-500
APRYFO,-500
MAYYFO,-500
JUNYFO,-500
JULYFO,-500
AUGYFO,-500
SEPYFO,-500
OCTYFO,-500
NOVYFO,-600
DECYFO,-600
JANYFS,-700
FEBYFS,-700
MARYFS,-700
APRYFS,-700
MAYYFS,-600
JUNYFS,-600
JULYFS,-600
AUGYFS,-600
SEPYFS,-600
OCTYFS,-600
NOVYFS,-700
DECYFS,-700
JANYFT,800
FEBYFT,800
MARYFT,800
APRYFT,800
MAYYFT,800
JUNYFT,800
JULYFT,800
AUGYFT,800
SEPYFT,800
OCTYFT,800
NOVYFT,800
DECYFT,800
JANYFX,-230
FEBYFX,-230
MARYFX,-230
APRYFX,-230
MAYYFX,-230
JUNYFX,-230
JULYFX,-230
AUGYFX,-230
SEPYFX,-230
OCTYFX,-230
NOVYFX,-230
DECYFX,-230
JANYGB,-800
FEBYGB,-800
MARYGB,-800
APRYGB,-800
MAYYGB,-700
JUNYGB,-700
JULYGB,-700
AUGYGB,-700
SEPYGB,-700
OCTYGB,-700
NOVYGB,-800
DECYGB,-800
JANYGE,-700
FEBYGE,-700
MARYGE,-700
APRYGE,-700
MAYYGE,-700
JUNYGE,-700
JULYGE,-700
AUGYGE,-700
SEPYGE,-700
OCTYGE,-700
NOVYGE,-700
DECYGE,-700
JANYGG,-700
FEBYGG,-700
MARYGG,-700
APRYGG,-700
MAYYGG,-700
JUNYGG,-700
JULYGG,-700
AUGYGG,-700
SEPYGG,-700
OCTYGG,-700
NOVYGG,-700
DECYGG,-700
JANYGH,-600
FEBYGH,-600
MARYGH,-600
APRYGH,-600
MAYYGH,-600
JUNYGH,-600
JULYGH,-600
AUGYGH,-600
SEPYGH,-600
OCTYGH,-600
NOVYGH,-600
DECYGH,-600
JANYGJ,900
FEBYGJ,900
MARYGJ,900
APRYGJ,900
MAYYGJ,900
JUNYGJ,900
JULYGJ,900
AUGYGJ,900
SEPYGJ,900
OCTYGJ,900
NOVYGJ,900
DECYGJ,900
JANYGK,-500
FEBYGK,-500
MARYGK,-400
APRYGK,-400
MAYYGK,-400
JUNYGK,-400
JULYGK,-400
AUGYGK,-400
SEPYGK,-400
OCTYGK,-400
NOVYGK,-500
DECYGK,-500
JANYGL,-400
FEBYGL,-400
MARYGL,-400
APRYGL,-400
MAYYGL,-400
JUNYGL,-400
JULYGL,-400
AUGYGL,-400
SEPYGL,-400
OCTYGL,-400
NOVYGL,-400
DECYGL,-400
JANYGO,-500
FEBYGO,-500
MARYGO,-500
APRYGO,-500
MAYYGO,-500
JUNYGO,-500
JULYGO,-500
AUGYGO,-500
SEPYGO,-500
OCTYGO,-500
NOVYGO,-500
DECYGO,-500
JANYGP,-500
FEBYGP,-500
MARYGP,-400
APRYGP,-400
MAYYGP,-400
JUNYGP,-400
JULYGP,-400
AUGYGP,-400
SEPYGP,-400
OCTYGP,-400
NOVYGP,-500
DECYGP,-500
JANYGQ,-500
FEBYGQ,-500
MARYGQ,-500
APRYGQ,-500
MAYYGQ,-500
JUNYGQ,-500
JULYGQ,-500
AUGYGQ,-500
SEPYGQ,-500
OCTYGQ,-500
NOVYGQ,-500
DECYGQ,-500
JANYGR,-400
FEBYGR,-400
MARYGR,-300
APRYGR,-300
MAYYGR,-300
JUNYGR,-300
JULYGR,-300
AUGYGR,-300
SEPYGR,-300
OCTYGR,-300
NOVYGR,-400
DECYGR,-400
JANYGT,-500
FEBYGT,-500
MARYGT,-500
APRYGT,-500
MAYYGT,-400
JUNYGT,-400
JULYGT,-400
AUGYGT,-400
SEPYGT,-400
OCTYGT,-400
NOVYGT,-500
DECYGT,-500
JANYGV,-400
FEBYGV,-400
MARYGV,-400
APRYGV,-400
MAYYGV,-400
JUNYGV,-400
JULYGV,-400
AUGYGV,-400
SEPYGV,-400
OCTYGV,-400
NOVYGV,-400
DECYGV,-400
JANYGW,-400
FEBYGW,-400
MARYGW,-400
APRYGW,-400
MAYYGW,-400
JUNYGW,-400
JULYGW,-400
AUGYGW,-400
SEPYGW,-400
OCTYGW,-400
NOVYGW,-400
DECYGW,-400
JANYGX,-600
FEBYGX,-600
MARYGX,-500
APRYGX,-500
MAYYGX,-500
JUNYGX,-500
JULYGX,-500
AUGYGX,-500
SEPYGX,-500
OCTYGX,-500
NOVYGX,-600
DECYGX,-600
JANYGZ,-400
FEBYGZ,-400
MARYGZ,-400
APRYGZ,-400
MAYYGZ,-400
JUNYGZ,-400
JULYGZ,-400
AUGYGZ,-400
SEPYGZ,-400
OCTYGZ,-400
NOVYGZ,-400
DECYGZ,-400
JANYHA,-230
FEBYHA,-230
MARYHA,-230
APRYHA,-230
MAYYHA,-230
JUNYHA,-230
JULYHA,-230
AUGYHA,-230
SEPYHA,-230
OCTYHA,-230
NOVYHA,-230
DECYHA,-230
JANYHB,-600
FEBYHB,-600
MARYHB,-600
APRYHB,-600
MAYYHB,-600
JUNYHB,-600
JULYHB,-600
AUGYHB,-600
SEPYHB,-600
OCTYHB,-600
NOVYHB,-600
DECYHB,-600
JANYHD,-600
FEBYHD,-600
MARYHD,-600
APRYHD,-600
MAYYHD,-500
JUNYHD,-500
JULYHD,-500
AUGYHD,-500
SEPYHD,-500
OCTYHD,-500
NOVYHD,-500
DECYHD,-500
JANYHG,-230
FEBYHG,-230
MARYHG,-230
APRYHG,-230
MAYYHG,-230
JUNYHG,-230
JULYHG,-230
AUGYHG,-230
SEPYHG,-230
OCTYHG,-230
NOVYHG,-230
DECYHG,-230
JANYHH,-700
FEBYHH,-700
MARYHH,-700
APRYHH,-700
MAYYHH,-700
JUNYHH,-700
JULYHH,-700
AUGYHH,-700
SEPYHH,-700
OCTYHH,-700
NOVYHH,-700
DECYHH,-700
JANYHI,-700
FEBYHI,-700
MARYHI,-700
APRYHI,-700
MAYYHI,-600
JUNYHI,-600
JULYHI,-600
AUGYHI,-600
SEPYHI,-600
OCTYHI,-600
NOVYHI,-700
DECYHI,-700
JANYHK,-700
FEBYHK,-700
MARYHK,-700
APRYHK,-700
MAYYHK,-600
JUNYHK,-600
JULYHK,-600
AUGYHK,-600
SEPYHK,-600
OCTYHK,-600
NOVYHK,-700
DECYHK,-700
JANYHM,-500
FEBYHM,-500
MARYHM,-400
APRYHM,-400
MAYYHM,-400
JUNYHM,-400
JULYHM,-400
AUGYHM,-400
SEPYHM,-400
OCTYHM,-400
NOVYHM,-500
DECYHM,-500
JANYHO,-400
FEBYHO,-400
MARYHO,-400
APRYHO,-400
MAYYHO,-300
JUNYHO,-300
JULYHO,-300
AUGYHO,-300
SEPYHO,-300
OCTYHO,-300
NOVYHO,-400
DECYHO,-400
JANYHP,-500
FEBYHP,-500
MARYHP,-500
APRYHP,-500
MAYYHP,-500
JUNYHP,-500
JULYHP,-500
AUGYHP,-500
SEPYHP,-500
OCTYHP,-500
NOVYHP,-500
DECYHP,-500
JANYHR,-400
FEBYHR,-400
MARYHR,-400
APRYHR,-400
MAYYHR,-400
JUNYHR,-400
JULYHR,-400
AUGYHR,-400
SEPYHR,-400
OCTYHR,-400
NOVYHR,-400
DECYHR,-400
JANYHS,-700
FEBYHS,-700
MARYHS,-700
APRYHS,-700
MAYYHS,-700
JUNYHS,-700
JULYHS,-700
AUGYHS,-700
SEPYHS,-700
OCTYHS,-700
NOVYHS,-700
DECYHS,-700
JANYHU,-400
FEBYHU,-400
MARYHU,-400
APRYHU,-400
MAYYHU,-400
JUNYHU,-400
JULYHU,-400
AUGYHU,-400
SEPYHU,-400
OCTYHU,-400
NOVYHU,-400
DECYHU,-400
JANYHY,-700
FEBYHY,-700
MARYHY,-700
APRYHY,-700
MAYYHY,-600
JUNYHY,-600
JULYHY,-600
AUGYHY,-600
SEPYHY,-600
OCTYHY,-600
NOVYHY,-700
DECYHY,-700
JANYHZ,-400
FEBYHZ,-400
MARYHZ,-300
APRYHZ,-300
MAYYHZ,-300
JUNYHZ,-300
JULYHZ,-300
AUGYHZ,-300
SEPYHZ,-300
OCTYHZ,-300
NOVYHZ,-400
DECYHZ,-400
JANYIC,800
FEBYIC,800
MARYIC,800
APRYIC,800
MAYYIC,800
JUNYIC,800
JULYIC,800
AUGYIC,800
SEPYIC,800
OCTYIC,800
NOVYIC,800
DECYIC,800
JANYIE,800
FEBYIE,800
MARYIE,800
APRYIE,800
MAYYIE,800
JUNYIE,800
JULYIE,800
AUGYIE,800
SEPYIE,800
OCTYIE,800
NOVYIE,800
DECYIE,800
JANYIF,-400
FEBYIF,-400
MARYIF,-400
APRYIF,-400
MAYYIF,-400
JUNYIF,-400
JULYIF,-400
AUGYIF,-400
SEPYIF,-400
OCTYIF,-400
NOVYIF,-400
DECYIF,-400
JANYIH,800
FEBYIH,800
MARYIH,800
APRYIH,800
MAYYIH,800
JUNYIH,800
JULYIH,800
AUGYIH,800
SEPYIH,800
OCTYIH,800
NOVYIH,800
DECYIH,800
JANYIK,-400
FEBYIK,-400
MARYIK,-400
APRYIK,-400
MAYYIK,-400
JUNYIK,-400
JULYIK,-400
AUGYIK,-400
SEPYIK,-400
OCTYIK,-400
NOVYIK,-400
DECYIK,-400
JANYIN,800
FEBYIN,800
MARYIN,800
APRYIN,800
MAYYIN,800
JUNYIN,800
JULYIN,800
AUGYIN,800
SEPYIN,800
OCTYIN,800
NOVYIN,800
DECYIN,800
JANYIO,-500
FEBYIO,-500
MARYIO,-500
APRYIO,-500
MAYYIO,-400
JUNYIO,-400
JULYIO,-400
AUGYIO,-400
SEPYIO,-400
OCTYIO,-400
NOVYIO,-500
DECYIO,-500
JANYIP,-500
FEBYIP,-500
MARYIP,-500
APRYIP,-500
MAYYIP,-500
JUNYIP,-500
JULYIP,-500
AUGYIP,-500
SEPYIP,-500
OCTYIP,-500
NOVYIP,-500
DECYIP,-500
JANYIU,800
FEBYIU,800
MARYIU,800
APRYIU,800
MAYYIU,800
JUNYIU,800
JULYIU,800
AUGYIU,800
SEPYIU,800
OCTYIU,800
NOVYIU,800
DECYIU,800
JANYIV,-500
FEBYIV,-500
MARYIV,-500
APRYIV,-500
MAYYIV,-500
JUNYIV,-500
JULYIV,-500
AUGYIV,-500
SEPYIV,-500
